drug_id,prot_id,affinity
CHEMBL517956,Q9HC98,10.1
CHEMBL516640,P10721,11.1
CHEMBL183844,O95819,11.1
CHEMBL1975534,Q05513,11.200000128
CHEMBL1998121,P51955,11.400000202
CHEMBL1988387,Q9NYL2,11.800000504
CHEMBL1968380,Q05655,11.300000237
CHEMBL521470,Q02763,14.155517328
CHEMBL1825138,Q8IW41,11.900000875
CHEMBL1987359,Q13188,11.200000128
CHEMBL1989029,Q96KB5,11.1
CHEMBL583042,P53779,11.953871964
CHEMBL1970104,P50613,12.799991797
CHEMBL16958,P80192,12.960120914
CHEMBL1972840,Q15303,11.500000186
CHEMBL1964937,Q14289,11.900000875
CHEMBL99743,P53778,10.622878745
CHEMBL1966808,P43405,11.900000875
CHEMBL1964692,Q9H4B4,11.699999383
CHEMBL1241683,P48736,12.835182177
CHEMBL1989267,Q96GD4,13.500007822
CHEMBL1996702,P35968,12.399997603
CHEMBL1461728,P49840,11.200000128
CHEMBL1990496,Q05397,11.400000202
CHEMBL1995211,P50613,11.500000186
CHEMBL1982924,O96013,11.400000202
CHEMBL1974457,P00533,11.800000504
CHEMBL1983025,P00533,11.800000504
CHEMBL1986530,Q13882,11.699999383
CHEMBL226403,P16591,11.900000875
CHEMBL1980715,O14920,11.599999679
CHEMBL2003785,Q16539,10.900000053
CHEMBL1988537,O14757,11.200000128
CHEMBL1996831,P51955,11.1
CHEMBL1973211,O14965,13.600038134
CHEMBL1966425,Q13627,11.300000237
CHEMBL323394,P05771,9.798970004
CHEMBL1985469,Q7L7X3,11.300000237
CHEMBL131577,Q15759,10.702059991
CHEMBL1968850,P11362,11.400000202
CHEMBL2006237,Q9UEE5,11.900000875
CHEMBL1972355,Q05397,11.699999383
CHEMBL1983932,P07948,11.900000875
CHEMBL271381,P42685,13.8000571
CHEMBL2004290,P29376,13.600038134
CHEMBL1964290,Q14680,11.900000875
CHEMBL1977931,Q12851,10.700000074999998
CHEMBL2000832,Q8N4C8,11.200000128
CHEMBL95692,O14965,11.500000186
CHEMBL1965507,O43293,11.800000504
CHEMBL377734,P53778,11.401029996
CHEMBL482767,P08581,12.399997603
CHEMBL1973178,P17948,15.299970641
CHEMBL1984274,P53350,11.999998417
CHEMBL1989471,Q04912,11.500000186
CHEMBL1986597,P08581,11.599999679
CHEMBL574613,P08581,11.1
CHEMBL1983640,P50613,11.500000186
CHEMBL2001920,P28482,11.200000128
CHEMBL568922,O14920,13.020818754
CHEMBL44,P28482,11.213943352
CHEMBL2001957,P35968,11.200000128
CHEMBL210928,P51812,11.215384204
CHEMBL1968151,Q13882,11.699999383
CHEMBL2006276,Q00535,11.200000128
CHEMBL1978656,P24941,11.200000128
CHEMBL1967538,Q02750,10.1
CHEMBL1968515,O43293,11.1
CHEMBL1998193,O96017,11.900000875
CHEMBL1970806,P31751,11.200000128
CHEMBL223257,O00444,11.500000186
CHEMBL1982541,P05129,11.200000128
CHEMBL382638,P06239,11.1
CHEMBL1974363,Q00535,11.1
CHEMBL2002586,Q04759,11.699999383
CHEMBL1990821,O14757,11.200000128
CHEMBL2005449,Q5S007,11.900000875
CHEMBL394619,P41743,11.400000202
CHEMBL1682540,Q9BZL6,11.699999383
CHEMBL81170,P05129,10.702059991
CHEMBL1979883,P08922,12.1
CHEMBL131193,P41743,12.25490196
CHEMBL2005886,P48729,11.300000237
CHEMBL583042,Q02750,11.497940009
CHEMBL1989708,Q96RG2,11.999998417
CHEMBL1976420,P00519,11.999998417
CHEMBL1994808,O14757,10.300000031
CHEMBL407914,O94806,11.497940009
CHEMBL429743,P35916,14.798970004
CHEMBL1980904,P17948,15.600312917
CHEMBL559147,P04626,11.213943352
CHEMBL1985566,O14920,11.599999679
CHEMBL2006785,O14757,11.200000128
CHEMBL1992363,P50750,12.799991797
CHEMBL271381,P51451,13.000008766
CHEMBL1272171,P16234,11.1
CHEMBL1242756,P12931,11.020818754
CHEMBL311306,P41743,10.702059991
CHEMBL2000104,P07948,11.900000875
CHEMBL1991188,P51451,11.900000875
CHEMBL1998159,Q16513,13.699980365
CHEMBL1813632,P08069,11.1
CHEMBL1969506,P23443,11.300000237
CHEMBL574613,P10721,11.1
CHEMBL1082440,Q13188,12.299998172
CHEMBL1977148,P51817,11.900000875
CHEMBL1965988,Q7L7X3,12.499996913
CHEMBL2005631,O00418,11.699999383
CHEMBL360847,Q16620,11.500000186
CHEMBL2002599,Q16288,11.599999679
CHEMBL415049,P08631,11.599999679
CHEMBL1965660,Q9NWZ3,12.299998172
CHEMBL1982383,Q05513,11.200000128
CHEMBL1981410,P49840,11.200000128
CHEMBL1990346,P11362,11.599999679
CHEMBL2004716,P51955,13.000008766
CHEMBL1968127,Q96GD4,11.300000237
CHEMBL1969483,Q06187,11.300000237
CHEMBL1991725,Q9UM73,11.999998417
CHEMBL1983268,P08069,13.299970641
CHEMBL1976455,Q05397,11.900000875
CHEMBL2006493,Q9H2X6,11.599999679
CHEMBL1986756,P07949,11.599999679
CHEMBL425834,P22612,10.497940009
CHEMBL1997129,P51812,11.699999383
CHEMBL2003286,Q8TDC3,11.200000128
CHEMBL2000879,P49841,10.300000031
CHEMBL1975208,P45984,11.500000186
CHEMBL378627,Q15303,11.500000186
CHEMBL1968868,P35968,11.699999383
CHEMBL184847,O14757,11.200000128
CHEMBL2003286,Q7L7X3,11.1
CHEMBL1973013,Q04771,11.500000186
CHEMBL1970879,Q9NWZ3,11.1
CHEMBL1976090,Q05655,11.200000128
CHEMBL2005886,Q16620,13.899970733
CHEMBL335718,P05771,12.953871964
CHEMBL210032,P51617,11.200000128
CHEMBL1090356,Q9P1W9,11.900000875
CHEMBL1977134,O96013,11.400000202
CHEMBL1978371,O95819,11.400000202
CHEMBL1971149,P31749,11.200000128
CHEMBL1991410,P35968,11.699999383
CHEMBL2004447,P06239,11.699999383
CHEMBL1980407,Q07912,11.900000875
CHEMBL1242470,P54760,10.1
CHEMBL1241680,P08631,12.1
CHEMBL1972584,P50613,11.900000875
CHEMBL1981079,P17948,12.499996913
CHEMBL302449,P04626,12.699997654
CHEMBL1992922,P51617,11.500000186
CHEMBL1982700,P07949,11.599999679
CHEMBL2001239,O15264,11.200000128
CHEMBL1971430,Q5VT25,11.400000202
CHEMBL1968705,Q13153,11.200000128
CHEMBL1980995,P51955,11.699999383
CHEMBL1965660,P00533,11.800000504
CHEMBL1983111,P29317,12.1
CHEMBL2007296,P07948,11.900000875
CHEMBL1977681,P06213,11.400000202
CHEMBL449392,P24723,10.798970004
CHEMBL1998121,Q9H2X6,12.299998172
CHEMBL1970203,P52333,11.900000875
CHEMBL316264,P31751,11.200000128
CHEMBL1990635,P41743,12.1
CHEMBL39413,Q05655,10.1
CHEMBL1968791,Q06187,12.499996913
CHEMBL1983195,Q96SB4,12.599996932
CHEMBL1994538,Q13627,12.699997654
CHEMBL1980995,P49840,13.899970733
CHEMBL1992937,Q8IW41,11.900000875
CHEMBL1982506,P36888,11.699999383
CHEMBL1965423,Q13627,11.500000186
CHEMBL1985074,O96013,11.400000202
CHEMBL2007372,Q05655,11.200000128
CHEMBL1997193,Q06418,12.199999035
CHEMBL1969049,P52333,11.900000875
CHEMBL1975212,P51812,10.499999968
CHEMBL2001920,P51955,11.1
CHEMBL225519,P41743,11.500000186
CHEMBL1999414,P24941,11.599999679
CHEMBL1992042,P45983,11.599999679
CHEMBL210963,Q16288,11.999998417
CHEMBL17370,P31749,11.200000128
CHEMBL2003482,Q13555,11.300000237
CHEMBL1983070,P08069,11.699999383
CHEMBL1974328,Q9BZL6,13.000008766
CHEMBL1975900,P15735,11.400000202
CHEMBL523823,Q16620,11.400000202
CHEMBL1999321,Q96PF2,11.900000875
CHEMBL1966703,P42685,11.699999383
CHEMBL1978562,P49840,12.199999035
CHEMBL1974702,O15075,11.1
CHEMBL1994526,Q16539,11.500000186
CHEMBL1242573,P78527,11.568521083
CHEMBL1090356,P31749,11.200000128
CHEMBL1242113,P00519,12.852026734
CHEMBL1976732,P06239,11.699999383
CHEMBL1992581,P06239,11.599999679
CHEMBL1978099,P17612,11.300000237
CHEMBL1977634,P16234,11.699999383
CHEMBL1975534,P50613,11.900000875
CHEMBL1995592,Q16620,11.400000202
CHEMBL2001288,P07332,11.800000504
CHEMBL51563,P17252,10.497940009
CHEMBL1979970,P11309,11.1
CHEMBL1970522,Q9H4B4,11.500000186
CHEMBL1996111,P28482,12.399997603
CHEMBL2001613,P09619,10.300000031
CHEMBL1979357,Q7KZI7,11.200000128
CHEMBL2007375,P34947,11.500000186
CHEMBL231209,Q13188,11.699999383
CHEMBL1472492,O60674,12.199999035
CHEMBL1987910,Q06187,11.999998417
CHEMBL1970806,P07333,11.699999383
CHEMBL1970340,O96017,11.900000875
CHEMBL1979176,Q9HBH9,11.599999679
CHEMBL1999714,P05129,11.200000128
CHEMBL2004447,P08922,11.800000504
CHEMBL316264,O75582,11.800000504
CHEMBL1989518,P43405,11.900000875
CHEMBL2001920,Q9HBH9,12.199999035
CHEMBL485556,Q9Y243,11.1
CHEMBL2006715,Q9Y6M4,11.300000237
CHEMBL1988594,Q9HBY8,11.1
CHEMBL1381197,P52333,11.900000875
CHEMBL1980489,P42679,11.800000504
CHEMBL1983006,Q5VT25,11.1
CHEMBL2002726,O43781,12.699997654
CHEMBL437885,Q16539,11.1
CHEMBL1995832,P11309,11.1
CHEMBL1990496,Q13554,11.500000186
CHEMBL2000801,Q5VT25,11.1
CHEMBL260135,P06241,12.199999035
CHEMBL1980802,P49841,11.300000237
CHEMBL1997892,P49840,11.500000186
CHEMBL2005478,P51817,11.599999679
CHEMBL231568,P49841,10.497940009
CHEMBL2005528,P51812,11.200000128
CHEMBL379929,P53779,11.1
CHEMBL1974702,P50613,11.900000875
CHEMBL1988995,Q9HBY8,11.1
CHEMBL1949789,P29376,10.401029995999998
CHEMBL1727312,P51617,11.200000128
CHEMBL1992732,P48730,11.200000128
CHEMBL2004934,P42679,11.800000504
CHEMBL1994864,Q9Y4K4,11.200000128
CHEMBL2006439,P08069,11.800000504
CHEMBL1984500,P51812,10.200000019
CHEMBL2007296,P29317,11.599999679
CHEMBL1982700,P00519,11.699999383
CHEMBL1977223,Q13464,11.200000128
CHEMBL2002992,Q16288,11.699999383
CHEMBL1990212,Q16644,11.200000128
CHEMBL1241771,P42338,10.1
CHEMBL560813,Q13557,11.300000237
CHEMBL1984700,P04629,11.699999383
CHEMBL1996500,Q9BXA7,11.900000875
CHEMBL195029,Q9Y243,11.1
CHEMBL513846,P68400,12.499996913
CHEMBL17370,Q96PF2,11.900000875
CHEMBL1972158,P07333,11.699999383
CHEMBL1997611,P17948,11.800000504
CHEMBL323336,P05771,10.622878745
CHEMBL2003514,Q14164,11.599999679
CHEMBL316264,P12931,11.800000504
CHEMBL431176,Q04759,10.702059991
CHEMBL1973395,P08069,12.1
CHEMBL220241,Q8IW41,11.900000875
CHEMBL1994241,Q96PF2,11.900000875
CHEMBL1991640,O14757,11.200000128
CHEMBL1997129,Q9NWZ3,12.399997603
CHEMBL1614725,Q05397,11.1
CHEMBL2004771,P12931,11.800000504
CHEMBL1976328,P06239,11.699999383
CHEMBL1988163,Q13554,11.800000504
CHEMBL1994693,O00418,11.500000186
CHEMBL1976420,P31749,11.200000128
CHEMBL1985095,P07332,11.800000504
CHEMBL1971947,P07333,13.899970733
CHEMBL230761,P12931,10.497940009
CHEMBL1992306,Q13464,11.1
CHEMBL1242377,P00519,13.953871964
CHEMBL1969523,P08581,12.399997603
CHEMBL186290,P49841,13.9356064
CHEMBL508928,P06241,14.400162274
CHEMBL1988075,Q00535,11.1
CHEMBL1988173,Q9P1W9,12.399997603
CHEMBL1977634,P29376,11.699999383
CHEMBL1973808,Q9HBY8,11.200000128
CHEMBL2007559,P49840,11.500000186
CHEMBL1230607,Q00535,14.401029996
CHEMBL2003341,Q13555,11.300000237
CHEMBL1968151,P53350,11.200000128
CHEMBL2004438,P24941,11.200000128
CHEMBL2005899,O15264,11.200000128
CHEMBL1978267,Q13188,12.699997654
CHEMBL1992242,O75582,11.800000504
CHEMBL1978271,P36507,11.699999383
CHEMBL1972158,Q05513,11.200000128
CHEMBL1997197,Q16539,11.500000186
CHEMBL1989043,Q13464,11.500000186
CHEMBL2002099,P08581,11.699999383
CHEMBL462120,Q8TDC3,11.1
CHEMBL1998121,P28482,12.799991797
CHEMBL316264,O00311,11.999998417
CHEMBL1966703,O95819,11.1
CHEMBL2002599,O96013,11.400000202
CHEMBL424872,P06213,11.400000202
CHEMBL1971947,Q9P1W9,11.900000875
CHEMBL1996649,Q13131,11.900000875
CHEMBL1992323,Q16288,11.999998417
CHEMBL1986139,Q9NWZ3,11.1
CHEMBL1980144,Q7L7X3,11.1
CHEMBL1972576,P31749,11.200000128
CHEMBL1977346,Q13555,11.400000202
CHEMBL1992723,P49336,11.599999679
CHEMBL465465,Q06187,10.622878745
CHEMBL153843,P08069,11.1
CHEMBL590109,P49841,12.129071448
CHEMBL377383,P49760,11.200000128
CHEMBL1990254,Q8TDC3,12.299998457
CHEMBL1973711,Q9H4B4,12.199999035
CHEMBL1983932,P49760,12.199999035
CHEMBL1980144,P49760,11.200000128
CHEMBL379975,O75116,12.1
CHEMBL1991188,O96013,11.400000202
CHEMBL2001019,P07949,11.599999679
CHEMBL375284,Q9BZL6,11.1
CHEMBL2312654,O95819,13.844727495
CHEMBL1966808,Q13188,11.200000128
CHEMBL1983268,Q8IU85,11.699999383
CHEMBL1964902,O96013,11.400000202
CHEMBL127898,Q13188,11.200000128
CHEMBL223460,P07948,11.500000437
CHEMBL1981782,O15530,11.500000186
CHEMBL2003524,Q13627,11.699999383
CHEMBL1978099,P08922,12.899998135
CHEMBL335718,P00533,11.986056648
CHEMBL1967887,P06239,11.699999383
CHEMBL340776,P17252,11.1
CHEMBL378627,P17948,12.478272118
CHEMBL1983309,O96013,11.400000202
CHEMBL373751,Q16539,10.900000053
CHEMBL296586,P49137,11.200000128
CHEMBL1983006,P68400,11.300000237
CHEMBL1997340,P51617,11.200000128
CHEMBL1969523,O94806,12.899998135
CHEMBL1972158,P53667,12.399997603
CHEMBL243088,P49760,12.1
CHEMBL271190,P07948,10.622878745
CHEMBL535331,P35916,11.300000237
CHEMBL2005631,Q12851,13.1
CHEMBL2006580,O95819,11.800000504
CHEMBL2003785,Q9HAZ1,11.900000875
CHEMBL1980297,P04629,13.299970641
CHEMBL436817,P23443,10.1
CHEMBL1991188,P24941,12.799991797
CHEMBL80121,Q05655,10.702059991
CHEMBL458997,P42685,13.8000571
CHEMBL474432,P29317,11.599999679
CHEMBL1970203,Q9Y243,11.1
CHEMBL2205766,P06241,11.1
CHEMBL131426,Q02156,12.821246399
CHEMBL2007044,O00444,11.500000186
CHEMBL1972462,Q16288,11.599999679
CHEMBL1989834,P06241,10.499999968
CHEMBL1983070,Q06418,11.599999679
CHEMBL1964413,P51817,11.900000875
CHEMBL1980391,Q9HBH9,11.200000128
CHEMBL1991678,P49760,11.500000186
CHEMBL1682346,P04629,11.699999383
CHEMBL1967513,P16234,11.699999383
CHEMBL2006188,Q5VT25,12.1
CHEMBL1966628,O00311,14.400162274
CHEMBL2006456,P48729,12.899998135
CHEMBL271381,P36888,13.935599484
CHEMBL2006933,Q9P1W9,11.900000875
CHEMBL1982466,P35916,14.500116928
CHEMBL2000508,Q9NWZ3,11.1
CHEMBL1975418,P28482,13.000008766
CHEMBL2000104,P07333,11.699999383
CHEMBL1241473,Q14680,13.500007822
CHEMBL1990904,Q13976,11.800000504
CHEMBL1375418,P06213,11.400000202
CHEMBL1977148,O96013,11.400000202
CHEMBL1375640,Q9BZL6,11.1
CHEMBL1834657,P30530,11.1
CHEMBL1976220,O15530,11.500000186
CHEMBL234085,P51957,11.300000237
CHEMBL1965507,Q15303,11.500000186
CHEMBL494221,P49841,12.738272164
CHEMBL1999428,Q16644,11.1
CHEMBL1988537,P06241,12.199999035
CHEMBL1985367,Q04759,11.699999383
CHEMBL1972659,P04629,11.699999383
CHEMBL2004290,P04629,13.200015437
CHEMBL1986597,Q13153,11.1
CHEMBL1982413,Q05397,11.300000237
CHEMBL1979554,P24941,11.200000128
CHEMBL604712,O60674,11.1
CHEMBL375284,P49840,11.200000128
CHEMBL1973808,Q13882,11.699999383
CHEMBL1993781,O94806,11.1
CHEMBL1974702,Q96SB4,11.200000128
CHEMBL1995172,Q07912,11.500000186
CHEMBL95692,O96017,11.400000202
CHEMBL1996111,Q13976,12.399997603
CHEMBL1988717,P49841,11.300000237
CHEMBL1965423,O15530,11.500000186
CHEMBL1983963,Q7L7X3,11.900000875
CHEMBL2006785,P45984,11.500000186
CHEMBL1997340,Q16620,11.400000202
CHEMBL1981410,Q9BZL6,11.300000237
CHEMBL1989646,P07949,11.999998417
CHEMBL1969879,P68400,11.300000237
CHEMBL1983111,P49137,11.200000128
CHEMBL377408,P10721,11.900000875
CHEMBL462120,Q9NR20,11.200000128
CHEMBL17370,P07949,12.1
CHEMBL1983309,Q96SB4,11.200000128
CHEMBL2004118,Q06418,11.599999679
CHEMBL597754,P24941,14.497940009
CHEMBL1982135,Q8IW41,11.900000875
CHEMBL1966425,P51817,11.999998417
CHEMBL1980407,P16234,13.000008766
CHEMBL1967564,P49137,11.200000128
CHEMBL2005792,Q9BZL6,11.300000237
CHEMBL1983348,P45984,12.699997654
CHEMBL2004871,P08581,11.599999679
CHEMBL1989474,P17612,11.200000128
CHEMBL1978099,P06213,12.399997603
CHEMBL1992922,P22607,11.999998417
CHEMBL2002202,P36507,10.1
CHEMBL460472,P17612,10.1
CHEMBL2004615,Q9BZL6,11.1
CHEMBL546797,P07333,11.999998417
CHEMBL1975787,O15264,11.500000186
CHEMBL482967,Q16539,11.1
CHEMBL2000801,Q9HCP0,11.300000237
CHEMBL326282,O60674,11.900000875
CHEMBL1993243,P49841,11.300000237
CHEMBL1968705,P45984,11.500000186
CHEMBL565612,Q13237,11.900000875
CHEMBL1979318,P08581,11.599999679
CHEMBL2017214,Q13464,10.497940009
CHEMBL2006836,Q9BZL6,11.1
CHEMBL184847,O75116,12.799991797
CHEMBL1242749,P00519,13.777780705
CHEMBL1989518,Q13555,11.300000237
CHEMBL1996923,O15075,11.1
CHEMBL1980704,Q9P1W9,12.499996913
CHEMBL1825138,Q13557,11.449999958
CHEMBL1989267,Q13464,12.399997603
CHEMBL1982563,Q14289,11.900000875
CHEMBL39530,Q04759,10.1
CHEMBL1971141,P49841,11.300000237
CHEMBL2002613,O43293,13.899970733
CHEMBL1972183,P11362,11.400000202
CHEMBL1999714,P17612,11.200000128
CHEMBL2029060,Q15139,9.798970004
CHEMBL1996066,Q9P1W9,11.900000875
CHEMBL2001485,O00444,13.200015437
CHEMBL379929,Q9UGJ0,11.1
CHEMBL2004716,Q9NYL2,12.299998172
CHEMBL1992937,Q9HBH9,11.300000237
CHEMBL1994074,Q9Y6M4,11.300000237
CHEMBL1972258,P49840,11.200000128
CHEMBL447974,P17252,10.1
CHEMBL1998585,Q14289,13.000008766
CHEMBL225519,Q04912,11.699999383
CHEMBL1614705,Q16620,11.400000202
CHEMBL1972183,Q86V86,11.200000128
CHEMBL189338,P41743,11.1
CHEMBL1996345,Q07912,11.500000186
CHEMBL1989646,O14757,11.200000128
CHEMBL1984367,P07333,11.699999383
CHEMBL1270230,O14965,11.1
CHEMBL2000354,P00533,11.800000504
CHEMBL1988537,Q08881,11.900000875
CHEMBL1727312,Q9UM73,11.200000128
CHEMBL1996155,P49137,11.200000128
CHEMBL2006564,O96013,13.399988938
CHEMBL2001485,Q15303,11.500000186
CHEMBL1980896,P78368,11.400000202
CHEMBL2006567,P12931,11.400000202
CHEMBL1971519,O95819,10.800000069
CHEMBL299368,P05129,10.608638306
CHEMBL600795,Q04912,11.543697499
CHEMBL208118,Q16539,11.1
CHEMBL468280,P07332,11.800000504
CHEMBL565612,Q13976,12.199999035
CHEMBL1988076,Q05397,11.300000237
CHEMBL1969483,P17948,11.500000186
CHEMBL1964687,P78368,11.300000237
CHEMBL1994241,Q9HBH9,11.699999383
CHEMBL1989029,O75116,11.200000128
CHEMBL1979970,P10721,11.999998417
CHEMBL1999714,Q9NR20,11.200000128
CHEMBL1995211,Q00535,13.1
CHEMBL1968127,O94806,11.999998417
CHEMBL1969523,Q8TDC3,12.599996932
CHEMBL1972489,P51957,11.300000237
CHEMBL95692,O00444,11.500000186
CHEMBL1985367,P09619,11.800000504
CHEMBL1970314,P10721,11.999998417
CHEMBL1971223,P45983,11.400000202
CHEMBL1966703,Q14680,11.900000875
CHEMBL497151,P23443,11.400000202
CHEMBL1983923,O95819,11.500000186
CHEMBL2000481,P17948,12.499996913
CHEMBL1958401,P52333,11.900000875
CHEMBL2001239,Q9UEE5,12.399997603
CHEMBL378627,P07332,11.800000504
CHEMBL274064,P29597,11.800000504
CHEMBL2004544,Q06418,12.499996913
CHEMBL1993166,P49840,11.200000128
CHEMBL1965589,Q13153,11.1
CHEMBL1975534,P42679,11.800000504
CHEMBL2003229,O75116,13.200015437
CHEMBL1975534,O43293,11.999998417
CHEMBL1985074,Q9P1W9,11.900000875
CHEMBL1997041,P07949,11.200000128
CHEMBL1682346,P10721,11.999998417
CHEMBL1978014,P35916,11.300000237
CHEMBL1965660,P36888,11.999998417
CHEMBL1995813,Q9BZL6,12.399997603
CHEMBL1981720,O00418,11.500000186
CHEMBL1992536,O00444,11.500000186
CHEMBL1986943,P28482,13.399988938
CHEMBL381207,P11362,11.923908741
CHEMBL1999774,P53667,11.1
CHEMBL2007559,O94806,11.500000186
CHEMBL340921,P06239,11.699999383
CHEMBL2000879,Q9UM73,10.400000029
CHEMBL521470,P35968,14.953871964
CHEMBL1980167,Q13131,11.699999383
CHEMBL1965631,O15075,11.1
CHEMBL2007002,Q5VT25,11.1
CHEMBL1682357,Q9H4B4,11.200000128
CHEMBL161832,P24723,13.1
CHEMBL2005899,P06213,11.400000202
CHEMBL1270230,Q00535,11.1
CHEMBL1970203,O43781,11.300000237
CHEMBL1967544,P78368,11.200000128
CHEMBL1983025,Q7L7X3,12.399997603
CHEMBL483158,O43293,11.599999679
CHEMBL2000481,P49137,11.500000186
CHEMBL210032,P36888,11.702059991
CHEMBL1981744,Q02750,11.599999679
CHEMBL1970142,Q9HAZ1,11.1
CHEMBL1765781,P49841,12.1
CHEMBL1159468,O94806,10.798970004
CHEMBL519697,P51451,11.900000875
CHEMBL163629,Q05655,11.1
CHEMBL1965660,Q9HBH9,13.200015437
CHEMBL1966087,P04629,11.699999383
CHEMBL1975900,P24941,11.200000128
CHEMBL1973793,P09619,11.800000504
CHEMBL1991674,Q7L7X3,11.699999383
CHEMBL1991674,P68400,13.1
CHEMBL2001751,P51817,14.200179498
CHEMBL2005886,Q7L7X3,11.599999679
CHEMBL379905,P45983,11.1
CHEMBL1996791,P51817,11.900000875
CHEMBL1972934,P36888,10.700000074999998
CHEMBL215652,P53778,11.1
CHEMBL1991674,P29317,11.599999679
CHEMBL272453,Q05655,11.200000128
CHEMBL424872,P08922,11.599999679
CHEMBL1970806,P11362,11.400000202
CHEMBL1998121,Q8TDC3,12.499996913
CHEMBL1977223,Q00535,14.299970641
CHEMBL2007592,Q5VT25,11.1
CHEMBL2007266,P07333,13.899970733
CHEMBL8223,P17252,9.401029995999998
CHEMBL1967544,P06493,11.200000128
CHEMBL1972125,P53350,11.200000128
CHEMBL1980163,P11309,11.1
CHEMBL1977135,Q96PF2,11.900000875
CHEMBL288949,Q02156,11.497940009
CHEMBL1972362,P51451,11.900000875
CHEMBL249282,O00418,11.500000186
CHEMBL1994538,Q9Y243,11.1
CHEMBL482967,P52333,12.299998172
CHEMBL1984586,Q08881,11.900000875
CHEMBL1983575,Q04771,13.500007822
CHEMBL1981720,Q7L7X3,11.1
CHEMBL1970083,P04629,14.700326279
CHEMBL1991429,P10721,12.199999035
CHEMBL1973868,Q9HAZ1,13.699980365
CHEMBL2000029,P09619,11.800000504
CHEMBL1969588,Q13555,13.1
CHEMBL371206,P49760,12.1
CHEMBL1966279,P35916,11.300000237
CHEMBL1765781,O14757,12.1
CHEMBL2002992,P16591,11.900000875
CHEMBL1964399,Q9NWZ3,11.1
CHEMBL1969190,P51451,13.1
CHEMBL1997597,Q9P1W9,11.900000875
CHEMBL1987648,P11309,11.1
CHEMBL1990821,P30530,12.499996913
CHEMBL1979357,P49137,11.200000128
CHEMBL1977148,Q9HBH9,11.1
CHEMBL1983980,Q07912,11.500000186
CHEMBL2006237,P51957,11.300000237
CHEMBL324153,Q9BUB5,12.986056648
CHEMBL1934327,P17948,11.816698771
CHEMBL223257,P48730,11.200000128
CHEMBL2001239,Q9NYL2,11.200000128
CHEMBL1987793,P53778,11.300000237
CHEMBL1971149,Q96GD4,11.300000237
CHEMBL1974935,Q9Y4K4,11.200000128
CHEMBL1997007,P11309,11.300000237
CHEMBL1973138,Q16539,11.500000186
CHEMBL2007064,O15075,11.1
CHEMBL1973348,P49760,11.200000128
CHEMBL1994074,P49137,11.200000128
CHEMBL2001920,Q9BZL6,11.599999679
CHEMBL1997340,Q05513,11.200000128
CHEMBL202635,P51812,12.199999035
CHEMBL1969301,P68400,11.300000237
CHEMBL1972489,P07948,11.900000875
CHEMBL2004118,P49841,11.500000186
CHEMBL519395,P68400,14.1
CHEMBL2004771,P07333,11.699999383
CHEMBL217092,P35916,11.1
CHEMBL522785,P09619,12.058607315
CHEMBL1979252,Q9HBH9,12.299998172
CHEMBL52387,Q9HBH9,11.1
CHEMBL2002105,P17612,10.499999968
CHEMBL1969588,Q16644,11.1
CHEMBL2006567,O14757,11.200000128
CHEMBL2000481,Q7L7X3,11.300000237
CHEMBL1970189,P22607,11.800000504
CHEMBL2005886,Q8TDC3,11.800000504
CHEMBL1974254,Q13555,11.300000237
CHEMBL383760,Q9UGI9,11.1
CHEMBL1972355,P51812,12.199999035
CHEMBL1290746,P35968,10.401029995999998
CHEMBL380454,O14757,11.1
CHEMBL2000568,Q9BXA7,11.900000875
CHEMBL1970369,P15735,11.400000202
CHEMBL1971943,Q8IW41,11.900000875
CHEMBL202721,P51812,11.800000504
CHEMBL1977681,Q16513,11.500000186
CHEMBL1971694,Q9H2X6,11.599999679
CHEMBL1991395,P06239,11.699999383
CHEMBL383264,P31749,14.366004086
CHEMBL1825138,P36888,11.900000875
CHEMBL1998112,Q16288,11.999998417
CHEMBL2000508,P42685,12.499996913
CHEMBL1964644,Q9UM73,11.999998417
CHEMBL565612,Q16644,11.1
CHEMBL1996176,P08581,11.699999383
CHEMBL2004872,O00444,11.500000186
CHEMBL1988163,Q7KZI7,12.199999035
